State,Year,Maternal_Mortality_Rate,"$10,000 to $14,999","$100,000 to $149,999","$15,000 to $24,999","$150,000 to $199,999","$200,000 or more","$25,000 to $34,999","$35,000 to $49,999","$50,000 to $74,999","$75,000 to $99,999","Less than $10,000",Percent_Overweight,Percent_Obese,Percent_Overweight_or_Obese,Percent_No_Activity,Births,BirthCenterBirths,MD_Delivery,DO_Delivery,CNM_Delivery,Other_Delivery_Attendant,Unmarried,3rdMonthInitialCare,4thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,UnknownInitialCare,20-27Weeks,32-35Weeks,37-39Weeks,40Weeks,42PlusWeeks
Illinois,2013,17.205013668427526,0.040996045501591624,0.1514404517057535,0.0894520922200557,0.059770263918063025,0.06361537863862983,0.09069492013052559,0.12588259068438626,0.18015670350936241,0.13134486485721214,0.06657514280133141,29.9,30.5,60.4,26.7,156931,0.0015739401392968885,0.8756204956318382,0.05484576023857619,0.06239684957083049,0.00555658219217363,0.40356589838846374,0.338798580267761,0.10040718532348612,0.01794419203344145,0.01193518170406102,0.032581198106174054,0.007066800058624491,0.04498155240201108,0.6293020499455174,0.2148906207186598,0.0020582294129267
Illinois,2014,20.18214384823028,0.040058692380486434,0.15436925582395333,0.08887104774448246,0.06528549687069901,0.06603290633088824,0.08711670929919571,0.12367908286172333,0.17862273512926036,0.1333138933515262,0.06305232543375988,28.6,30.7,59.3,25.7,158556,0.002333560382451626,0.8697684098993416,0.05695779409167739,0.06530184918893009,0.006672721309821136,0.40083629758571104,0.2834077549887737,0.08414061908726254,0.018245919422790687,0.011932692550266152,0.027214359595348014,0.007662907742374934,0.045245843739751254,0.6280241681172583,0.2105691364565201,0.002365094982214486
Illinois,2015,25.297882567229124,0.03761646932364632,0.15957297374409515,0.08732851823213036,0.0687368805952477,0.07298553397987938,0.08527640458370507,0.12131530311877821,0.17529326917165786,0.1328676216585572,0.05907389108133959,27.5,31.9,59.4,25.5,158116,0.00281438943560424,0.8678059146449442,0.061480179109008576,0.06395937160059703,0.0060082471097169165,0.40443092413165016,0.29070429305067164,0.08626577955425131,0.02033317311341041,0.013705127880796378,0.03904095727187634,0.007007513471122467,0.044802550026562776,0.63290875053758,0.2074489615219206,0.0022831339016924283
Illinois,2016,18.129431189096444,0.03753031472574902,0.1643428805164489,0.0838408386014868,0.07253403149625073,0.0776400362760831,0.0819432454937411,0.11832738107131985,0.16963619306653968,0.13356546847344083,0.060782588823426784,27.5,31.0,58.5,26.2,154445,0.003062578911586649,0.8576321667907669,0.06790119460001942,0.06768752630386221,0.005633073262326395,0.3968532487293211,0.2970118812522257,0.08638673961604455,0.02231862475314837,0.01498267991841756,0.03862863802648192,0.00718702450710609,0.04600343164233222,0.6404286315516851,0.20095179513742756,0.0019294894622681213
Illinois,2017,26.10616507128991,0.035505460829731356,0.16727031487594266,0.07950896459836762,0.07648633781605989,0.0847126612945465,0.07840359100134422,0.11358957969320754,0.17312010193515204,0.13362359338729665,0.05837344460155561,31.0,30.5,61.5,25.8,149390,0.003172903139433697,0.8454983599973225,0.07119619787134346,0.07566102148738202,0.005883927973759957,0.39759020014726554,0.2992837539326595,0.08698708079523396,0.022176852533636788,0.015670392931253767,0.044146194524399225,0.0065466229332619315,0.046823749916326395,0.6438918267621662,0.19744293460070955,0.0018609009973893835
Illinois,2018,15.19179642992784,0.033300260113705446,0.16928118106078116,0.07836257037555003,0.0810377333302614,0.09367586753156643,0.07891959448112792,0.11131973291787892,0.17041984912190727,0.12918060231963902,0.05514197627029069,28.7,33.2,61.900000000000006,27.0,144815,0.003652936505196285,0.8391810240651866,0.07350757863480993,0.07932189345026414,0.006366743776542485,0.3932327452266685,0.3054932154818216,0.08413493077374581,0.022663398128646893,0.015633739598798466,0.043524496771743255,0.00680178158339951,0.04834443945723855,0.6567206435797397,0.1891447709146152,0.001629665435210441
Illinois,2019,14.272664992007309,0.031677202479794365,0.18231291869853772,0.07118789947404801,0.08668857528318519,0.1021523667756423,0.07320452028149242,0.10829727724480497,0.16180999519919742,0.13122964217289348,0.05137067378049976,28.7,32.2,60.900000000000006,26.8,140128,0.003875028545329984,0.8273507079241836,0.07845683946106417,0.08674925782142041,0.00660110755880338,0.3948960949988582,0.3197219684859557,0.08570021694450788,0.021537451472939027,0.015250342543959808,0.02893069193879881,0.006251427266499201,0.04730674811600822,0.6799568965517241,0.17487582781456953,0.0014058575017127197
Indiana,2011,51.37334082030083,0.05387517606160433,0.11465772193516251,0.10761330694089143,0.02947560628268438,0.026350228311096142,0.11176514194824602,0.14881936306991614,0.20657244634266564,0.12994565662687424,0.07032254876077342,29.7,30.8,60.5,29.3,83701,0.010573350378131683,0.8729525334225398,0.04732320999749107,0.06373878448286162,0.010286615452623027,0.4274023010477772,0.38021051122447763,0.1429493076546278,0.02631987670398203,0.016081050405610448,0.004862546445084288,0.0065710087095733625,0.044324440568213046,0.6099449229997252,0.22303198289148277,0.006941374655022043
Indiana,2012,43.25519362706814,0.04906386223878137,0.11887156138213616,0.10799255484500571,0.033340819419445944,0.027221024807489103,0.11028717488035726,0.15621738301509389,0.19907226388938257,0.13249742295524827,0.06602921835566772,28.0,30.9,58.9,27.4,83227,0.011799055594939142,0.8777560166772802,0.04672762444879666,0.06161462025544595,0.008891345356675117,0.4319271390294015,0.38368558280365744,0.1401348120201377,0.02583296286061014,0.017193939466759584,0.004361565357396038,0.005875497134343422,0.04374782222115419,0.6172756437213885,0.21985653694113688,0.006440217717807923
Indiana,2013,42.11691656037159,0.04779998180939914,0.12175232693459129,0.10637869809933932,0.0340279935992225,0.03012874510243783,0.10841742736695552,0.15152400918271816,0.19730325949213515,0.13380729597361013,0.06904554302960922,29.6,32.6,62.2,33.1,83102,0.012093571755192415,0.8761040648841183,0.04518543476691295,0.06375297826767105,0.009157421000697937,0.43292580202642533,0.38552622078891,0.14307718225794808,0.026509590623571035,0.01777333878847681,0.003983056966137999,0.006630406007075642,0.04203268272725085,0.6172534957040745,0.21936896825587832,0.007857813289692185
Indiana,2014,45.195052331113224,0.04576671684707463,0.12568095766773074,0.10189107472554058,0.03723385199987213,0.03265705179848649,0.10642417925634788,0.1510938456093803,0.20462393369310505,0.13402570622725957,0.060931363579626446,29.2,33.0,62.2,28.1,84080,0.013451474785918174,0.8762725975261656,0.04646764985727878,0.06078734538534729,0.00952664129400571,0.4330280685061846,0.3403068506184586,0.11993339676498573,0.0262488106565176,0.016222645099904853,0.0025689819219790674,0.005994291151284491,0.043470504281636534,0.6148311132254995,0.21642483349191247,0.008016175071360609
Indiana,2015,54.735840076154204,0.042916350888971604,0.13324420020743633,0.09922237006561983,0.040978602284105756,0.038066293776718316,0.10548629978583705,0.14859291808059266,0.19752287212813133,0.13596431941605203,0.058076883407080636,29.8,30.7,60.5,31.0,84040,0.013267491670633031,0.8706806282722513,0.04869109947643979,0.0628034269395526,0.00981675392670157,0.4325202284626368,0.35464064731080436,0.11549262256068539,0.023048548310328414,0.015909090909090907,0.0022370299857210852,0.006139933365064255,0.042027605901951454,0.6189671584959543,0.21598048548310328,0.00635411708710138
Indiana,2016,60.174988867627064,0.04150786858122364,0.1385285121336598,0.09433031432206548,0.04744639645760868,0.03979579754267264,0.09829833934513124,0.1424908154191292,0.2018870608467059,0.1382344783960698,0.05840288820598891,30.4,32.6,63.0,28.5,83091,0.00351421934986942,0.863366670277166,0.05280957023022951,0.06437520309058743,0.011204582927152158,0.4266166010759288,0.37017246151809463,0.1137547989553622,0.02392557557376852,0.016620331925238593,0.0022986845747433537,0.006884018726456536,0.04322971200250328,0.6198505253276528,0.2113225259053327,0.006318373831100841
Indiana,2017,48.67956675185591,0.04061476790942266,0.14717825695079112,0.09019403466411527,0.05110210195685742,0.04447715439982947,0.09442822863198007,0.1365856824817708,0.19710317862308663,0.14071148511722412,0.05721392368588507,29.0,33.7,62.7,31.6,82170,0.003541438481197517,0.864865522696848,0.051770719240598756,0.06251673360107095,0.011683096020445418,0.4276743336984301,0.3774126810271389,0.11618595594499209,0.024351953267615918,0.016879639771206035,0.0025069976877205792,0.006133625410733845,0.04326396495071194,0.6311670926128757,0.20602409638554217,0.005878057685286601
Indiana,2018,28.170394140558017,0.03835578827027828,0.15205018447665947,0.08850024392646373,0.05278754819389711,0.044343426744113,0.09207809059483155,0.1354160284118099,0.1959060685336413,0.1463727863382566,0.053799241927740375,28.7,34.2,62.900000000000006,30.4,81646,0.004323543100703035,0.8583151654704456,0.0580922519168116,0.06285672292580163,0.008034686328785243,0.43239105406266076,0.38358278421478087,0.11614775984126595,0.025610562673002962,0.016583788550571982,0.002608823457364721,0.006589422629400093,0.045329838571393576,0.6380226832912819,0.20233691791392108,0.00476447100899003
Indiana,2019,40.811783474937855,0.034560441384262786,0.16322017022853547,0.08291398514205373,0.060853343115830176,0.05333008773858667,0.0902207809592883,0.13135355170555016,0.1952077193624401,0.13734522712903716,0.05118201101060745,28.8,35.7,64.5,32.0,80859,0.004563499424924869,0.8534485957036323,0.06318406114347197,0.06224415340283704,0.008632310565305038,0.43507834625706476,0.3827032241308945,0.11602913713995969,0.023980014593304393,0.016670995189156435,0.0021889956591103032,0.0058991577931955625,0.04678514451081512,0.6664440569386215,0.18529786418333147,0.003796732583880582
Maryland,2011,32.834881589208265,0.03264168684997863,0.18757201880609772,0.067951180130123,0.0887286887970746,0.08938576245429074,0.07097991166832882,0.10459134729543619,0.17352557344351047,0.13607845372085292,0.04748900603124852,29.9,27.9,57.8,27.8,73093,0.004678970626462178,0.8846264348159194,0.02697932770579946,0.07129273665056846,0.009002230035707933,0.4116810091253608,0.3316870288536522,0.1188759525535961,0.026842515699177758,0.018209678081348418,0.08922879071867347,0.009070636039018785,0.04423132174079597,0.5946807491825482,0.22586294173176638,0.003803373784083291
Maryland,2012,27.441241441762827,0.03234179478146222,0.190368239767675,0.06599190822345213,0.09447849401985127,0.0927113826160861,0.0661381519258327,0.10616186590464947,0.17097126255000644,0.13402335361933476,0.04661892997232807,30.2,28.7,58.9,25.7,72883,0.002963654075710385,0.8724393891579655,0.027441241441762826,0.08309207908565784,0.010057214988406076,0.4075573178930615,0.3555424447402,0.12404813193748886,0.027729374476901335,0.021829507566922327,0.03700451408421717,0.00805400436315739,0.04408435437619198,0.6028291919926457,0.21995527077644994,0.003128301524360962
Maryland,2013,20.84694175364474,0.028733084238444194,0.18927040039627713,0.06319950375569096,0.09159849106412304,0.10097265979691546,0.06837688378477573,0.10109649639695355,0.16959029540079845,0.1382643121999254,0.04856751732309418,30.9,28.8,59.7,27.1,71953,0.002446041165760983,0.8584909593762595,0.029060636804580767,0.09714674857198449,0.010604144372020624,0.40366628215640765,0.33337039456311757,0.1189387516851278,0.02782371826053118,0.022723166511472766,0.07727266410017651,0.008130307283921449,0.043055883701860934,0.6068822703709366,0.21987964365627563,0.0031270412630467113
Maryland,2014,29.76150214418095,0.028745544032487604,0.19089344273626388,0.059972904579058885,0.10059025573638682,0.10284546755106638,0.06833373996391512,0.10437659048290153,0.16496560577806488,0.13391964107907925,0.04535325860546758,30.1,31.3,61.400000000000006,23.8,73921,0.0014880751072090476,0.86020210765547,0.027732308816168613,0.09979572787164676,0.006249915450278,0.39734310953585583,0.28828073213295274,0.1026636544419042,0.02784053246032927,0.02255110185197711,0.07406555647245032,0.007737990557487047,0.04495339619323332,0.5989096467850814,0.22344124132519852,0.0028273427036971904
Maryland,2015,21.734405564007826,0.0274779168021251,0.19166391118743095,0.05838652102916918,0.10437866490315996,0.1083580400253041,0.06648309154581922,0.09902386569192168,0.1655189979873424,0.1355853239934165,0.04258275931375137,31.1,29.8,60.900000000000006,26.0,73616,0.0012768963268854597,0.8501684416431211,0.027154422951532274,0.10658009128450337,0.01060910671593132,0.4010269506628994,0.2927896109541404,0.10185285807433167,0.028132471201912628,0.021815909584872853,0.0694278417735275,0.007851554009997827,0.04352314714192567,0.6030754183873072,0.22050912845033688,0.003219408824168659
Maryland,2016,17.775103915992123,0.024895307167738398,0.1954958137602188,0.057897862232779096,0.10482968443325887,0.11943142435298208,0.06176490307256149,0.09514099273265238,0.15879714492847585,0.13624250720546024,0.04509656642874404,28.2,31.5,59.7,26.3,73136,0.0015587398818639247,0.8454796543425946,0.03311638591117917,0.11284456355283308,0.0063716910960402535,0.3966035878363597,0.29730912273025595,0.10000546926274338,0.02761977685408007,0.021617260993218115,0.0684888427040035,0.007520236272150514,0.04330288777072851,0.6060216582804638,0.21725278932399913,0.0024611682345219866
Maryland,2017,34.896218645747545,0.025374507292230467,0.19694079897449837,0.05418820581662683,0.11081047810099282,0.1279961909521211,0.06339218541561223,0.09594853322207147,0.15360629436747836,0.13107137885740636,0.04159112987913077,29.2,32.3,61.5,27.8,71641,0.0017727279072039753,0.8390028056559791,0.036012897642411466,0.11472480841975964,0.007956337851230441,0.39575103641769377,0.3055233734872489,0.09992881171396267,0.026088413059560864,0.019695425803659915,0.047123853659217486,0.00810988121327173,0.044848620203514745,0.6094415209167935,0.20831646682765456,0.0025264862299521225
Maryland,2018,23.916713562183453,0.0251660379368306,0.19610081466154472,0.052744958785218704,0.1105145453722509,0.14201708213490513,0.055264543690831065,0.09258770149544572,0.15154882397861016,0.13203144782245224,0.041290763297349736,30.1,33.1,63.2,25.1,71080,0.001983680360157569,0.8323719752391672,0.03557962858750703,0.11940067529544175,0.010467079347214405,0.3924451322453573,0.3212858750703433,0.09796004501969612,0.022467642093415868,0.01983680360157569,0.04653911086100169,0.007723691615081598,0.044935284186831737,0.6137732132808104,0.20945413618458075,0.0022509848058525606
Maryland,2019,31.348855766764515,0.022681077950673704,0.20171492317778514,0.04915026795447581,0.11311419215009011,0.15338393232298847,0.05626798753754188,0.08432014442529165,0.14676431868389583,0.13007231982398076,0.041983864055952086,28.6,34.5,63.1,24.9,70178,0.0010259625523668385,0.8325828607255835,0.03238906779902533,0.12144831713642452,0.010843854199321724,0.40465673002935393,0.32859300635526806,0.09678246743993844,0.024908090854683804,0.018880560859528626,0.04430163299039585,0.0069537461882641285,0.0454985893014905,0.6302829946706945,0.20011969563110946,0.002279916783037419
Michigan,2011,28.94533716932145,0.05454588178998368,0.12026912132890138,0.11232653872117168,0.03855219646412428,0.031996876842492035,0.10696162916883849,0.14476518640678807,0.1898430089977698,0.1252709798426031,0.0760081902776235,30.3,30.7,61.0,25.0,114008,0.0008157322293172409,0.7561486913199074,0.1744789839309522,0.06276752508595888,0.0029734755455757492,0.42311065890112975,0.35002806820573995,0.10079117254929479,0.01636727247210722,0.010639604238299067,0.02773489579678619,0.00711353589221809,0.04470738895516104,0.5840028769910883,0.23661497438776227,0.004561083432741562
Michigan,2012,25.643066203322988,0.051605007203449536,0.1227198458020998,0.10858926659063466,0.03979693132732583,0.0342081665310261,0.1063387501822136,0.14511570814998778,0.1911708509816702,0.1250400235685833,0.07560614630935922,29.6,30.6,60.2,25.1,113091,0.0007250798029905121,0.7478313924184948,0.18028844028260427,0.06432872642385336,0.0030948528176424294,0.42262425834062833,0.34451017322333344,0.09910602965753243,0.017357703088663114,0.011592434411226357,0.02672184347118692,0.007542598438425693,0.045034529715008265,0.591603222183905,0.22743631235023123,0.004739546029303835
Michigan,2013,30.83999330331574,0.04880094524871619,0.12669193029265666,0.10355507873290655,0.042729125977399945,0.03729415694653846,0.10540884698337846,0.14386387827442504,0.1903145780550526,0.12671261684339066,0.07422218305380983,29.3,31.9,61.2,25.0,113489,0.0008018398258862092,0.7404594277859529,0.1853307368996114,0.06530148296310656,0.003877027729559693,0.42408515362722377,0.3463771819295262,0.10327873185947536,0.019623047167566902,0.01252984870780428,0.025685308708332966,0.007630695485906123,0.04328172774453912,0.592401025650063,0.22737005348535982,0.004079690542695768
Michigan,2014,25.3551912568306,0.04703204064820427,0.13182988512679472,0.10237092382637104,0.045785639958376693,0.04106521761822855,0.10301368320418924,0.14205140409077965,0.19079272496762742,0.12753406777589757,0.06837985518724005,29.2,30.6,59.8,27.2,114375,0.003462295081967213,0.7263562841530055,0.19481530054644808,0.06783825136612022,0.004004371584699453,0.418072131147541,0.3029245901639344,0.0894863387978142,0.018456830601092895,0.011479781420765027,0.02119344262295082,0.006933333333333333,0.04485245901639344,0.5866754098360656,0.23082841530054646,0.004362841530054644
Michigan,2015,23.8280146851172,0.044874092489181366,0.13593417331429403,0.09846075010795308,0.04988265377848333,0.04461064401044694,0.09976404954592616,0.1402341598850262,0.19109491724750957,0.12854901950095332,0.06678445144480996,29.8,30.6,60.400000000000006,27.2,113312,0.003556551821519345,0.7230831685964417,0.19590158147415984,0.06858938153064106,0.005092134990115786,0.4194789607455521,0.29972112397627787,0.087590016944366,0.017394450720135554,0.012064035583168596,0.024966464275628354,0.007086628071166337,0.044549562270545046,0.5888078932504942,0.22641026546173398,0.0043949449308105055
Michigan,2016,35.29982791333892,0.043350049125237024,0.14455346098246302,0.09552887333198438,0.05289463418907897,0.05097280485286418,0.09667471166301965,0.13588447329610523,0.18715401126855755,0.1294564725368022,0.06367506836856235,29.9,32.6,62.5,25.7,113315,0.0005206724617217491,0.7189868949388871,0.19424612805012575,0.07292944446895822,0.005189074703260821,0.410360499492565,0.3047169395049199,0.0848960861315801,0.01719984115077439,0.010792922384503375,0.02815161276088779,0.006954066098927768,0.04521907955698716,0.5936283810616423,0.22087102325376165,0.004033005339098972
Michigan,2017,21.53895859135211,0.04027814140975039,0.14902698259012448,0.08970498881111282,0.058144443676014616,0.05448891320420419,0.0919403992102737,0.13698781407510963,0.1861976143547083,0.1332535538507391,0.05954871488344292,29.9,33.2,63.1,29.0,111426,0.0005474485308635328,0.7074022221025613,0.19823919013515698,0.07934413871089332,0.005779620555346149,0.4108107622996428,0.31317645791825965,0.08120187388939745,0.016863209663812755,0.010616911672320643,0.0304686518406835,0.007161703731624576,0.04586003266742053,0.5994920395598873,0.21741783784754007,0.003823165149964999
Michigan,2018,29.08244874218409,0.03947625261639166,0.15304101572221218,0.08512328763195125,0.06263332869744609,0.059032800984637875,0.09023972999063332,0.13079592585393351,0.1857737934181735,0.13461449047263724,0.059714972816563676,29.0,34.6,63.6,26.0,110032,0.001236004071542824,0.7000236294896031,0.20176857641413407,0.082839537589065,0.006261814744801512,0.40789952013959574,0.31732586883815617,0.08626581358150356,0.018421913625127236,0.011205831030972807,0.025965173767631234,0.006098225970626727,0.046068416460665985,0.6091591537007416,0.21171113857786825,0.0035898647666133487
Michigan,2019,31.514747047809724,0.03569746535338477,0.15897396720167875,0.08001791304431533,0.06669844016626401,0.06529208390292998,0.0893798647837557,0.12692966918113568,0.18587753282120925,0.13774395795739272,0.05379392072730319,30.2,37.1,67.3,25.9,107886,0.002752905845058673,0.696661290621582,0.2004615983538179,0.088287636950114,0.007044472869510409,0.4097380568377732,0.3182711380531302,0.08104851417236712,0.018584431714958383,0.014265057560758578,0.02393266966983668,0.006942513393767495,0.04693843501473778,0.625150621952802,0.20477170346476836,0.0030217080992899913
Missouri,2011,22.334038388270688,0.05379519172287673,0.11244643854969116,0.11306202625317661,0.03635845979167153,0.030795517107400232,0.11151078642830763,0.1525260547881637,0.19261922871511555,0.12444156052769956,0.0724500562215031,29.8,30.7,60.5,28.7,76117,0.0031530407136382147,0.8217875113312401,0.1329532167584114,0.03247631935047361,0.005202517177503054,0.40080402538197774,0.30526689175873983,0.1006608247829,0.016973869175085723,0.010746613765650248,0.05337835174796694,0.005872538329151175,0.04152817373254332,0.6348516100214144,0.2090991499927743,0.0036128591510437877
Missouri,2012,45.06534474988734,0.05723483874037587,0.11325888883012382,0.11162550515851763,0.03677603644894893,0.03089941536743088,0.1126254241996497,0.14713324306333977,0.19398549210240254,0.1235444305861576,0.07302883556329658,30.8,29.6,60.400000000000006,27.5,75446,0.003605227579990987,0.8163322111178857,0.1363359223815709,0.030869761153672827,0.005381332343663017,0.4016515123399518,0.3041380590090926,0.10007157437107335,0.018198446571057444,0.01199533441136707,0.0568883704901519,0.006547729501895395,0.042083079288497735,0.6376481191845823,0.20646555152029267,0.0038305543037404238
Missouri,2013,39.84275393115173,0.05296902275871638,0.11686439331507184,0.10814242871933988,0.04018779836267761,0.03430028453728517,0.10830062824153296,0.1488845227110176,0.19722702006881251,0.12288553197959823,0.07068890516203163,28.3,30.2,58.5,28.6,75296,0.0032803867403314916,0.8138944963875903,0.137603591160221,0.03305620484487888,0.005139715257118572,0.40336804079898003,0.30656342966425837,0.10080216744581386,0.020067467063323418,0.013586379090522738,0.04730662983425414,0.00625531236719082,0.04326923076923077,0.6318529536761581,0.21274702507437315,0.0039975563110922225
Missouri,2014,45.11677282377919,0.049525112810667474,0.12350683445734072,0.10263229747085056,0.04229549461780807,0.03653939533447954,0.10843193215059888,0.14286140335150566,0.19453860449857766,0.12837045811406378,0.07093887167564827,29.2,30.2,59.4,26.8,75360,0.0026141188959660296,0.7999071125265392,0.14917728237791933,0.03386411889596603,0.00666135881104034,0.40196390658174097,0.2468816348195329,0.08870753715498939,0.021987791932059447,0.014026008492569002,0.039410828025477705,0.0061571125265392785,0.04454617834394904,0.633067940552017,0.21069532908704883,0.003941082802547771
Missouri,2015,43.96424241616818,0.04830805994657264,0.13330724606456615,0.10136467113219992,0.044745839431784624,0.04115048593343431,0.10499825499619905,0.14318478315906516,0.19201719380960328,0.12910717313801978,0.061184217009828096,28.5,31.2,59.7,27.2,75061,0.001998374655280372,0.7937943805704694,0.15374162347956996,0.03355937171100838,0.008166691091245787,0.40427119276321927,0.270819733283596,0.08844806224270926,0.020410066479263533,0.013056047747831763,0.04169941780685043,0.006541346371617751,0.04457707731045416,0.6326720933640639,0.21034891621481194,0.0037569443519270994
Missouri,2016,36.14215915936015,0.045675076888560665,0.13661068255966033,0.09564656502108008,0.04940074088363844,0.04499113200187303,0.1006357594057294,0.1424959399270674,0.19271319950743732,0.13317906047660286,0.05902406979501199,28.4,31.4,59.8,25.9,74705,0.00028110568235057895,0.7888494746000937,0.15278763134997658,0.039568971287062445,0.006880396225152265,0.398273207951275,0.3020012047386386,0.08691519978582424,0.020145907235124823,0.013921424268790577,0.054721906164246034,0.0065323606184325015,0.04567298038953216,0.6360216852954956,0.2061040091024697,0.003707917810052875
Missouri,2017,38.3383081852288,0.041621167491349795,0.14455468803418514,0.09593195060972844,0.05184671928661806,0.04813699917339874,0.09515561564192256,0.13995371439132429,0.1909413370360015,0.13498175181246375,0.056535362760157686,29.9,33.5,63.4,29.9,73034,0.0003423063230824,0.7761179724511871,0.16208889010597805,0.044239669195169376,0.0057781307336309115,0.39921132623161815,0.3052413944190377,0.09166963332146671,0.0212229920311088,0.013747021934989183,0.05962976148095408,0.006654434920721855,0.0468822740093655,0.6402634389462443,0.20063258208505627,0.0035873702659035517
Missouri,2018,32.756008680342305,0.042370072949358725,0.1453684571232191,0.09050168897121534,0.0543303709301234,0.05691731819965587,0.09784406133305823,0.13930421617504662,0.1865463150970441,0.13259808986859428,0.0550692854704688,25.9,35.7,61.6,28.4,73269,0.0003412084237535656,0.770912664291856,0.1642304385210662,0.04716865249969291,0.004913401302051345,0.402776071735659,0.30326604703216914,0.09295882296742142,0.02211030585923105,0.0159139608838663,0.052177592160395254,0.0059643232472123275,0.048397002825205745,0.6605112667021523,0.18681843617355226,0.0032073591832835167
Missouri,2019,22.18309370970649,0.039260662920660536,0.15812867313847695,0.08652694945787784,0.05979008850745768,0.058281341427374456,0.08753711396050963,0.13120751763797572,0.18778215989263525,0.13674244244250833,0.055080704558064957,27.9,34.6,62.5,31.6,72127,0.00031888197207703077,0.7636114076559403,0.16866083436161217,0.05095179336448209,0.0039097702663357685,0.40376003438379526,0.3125320615026273,0.08896807020949159,0.022127635975432224,0.0163738960444771,0.03270619878824851,0.0064608260429520155,0.04830368655288588,0.6792740582583499,0.1723349092572823,0.003091768685790342
New Jersey,2011,45.33305629798929,0.034572792828522235,0.17982304227533263,0.07900573806353733,0.08727635558996925,0.09441308391799888,0.07555849330978934,0.10708202314740496,0.1610062227929859,0.13218483929959743,0.04927142645804415,30.5,21.8,52.3,28.7,105883,0.0013411029154821832,0.8279327181889444,0.09709773995825581,0.07143734121624812,0.002049431920138266,0.3585750309303665,0.0,0.0,0.0,0.0,0.0,0.007413843582066999,0.04495528082883938,0.07485620921205481,0.2365252212347591,0.19611269042244742
New Jersey,2012,34.539000287825004,0.03485024707064745,0.18019319468927725,0.0719434977945106,0.09422709162552147,0.0970602282063349,0.07580933584059855,0.10314364496007786,0.1600027967440117,0.13151701178122183,0.05009811037816366,30.0,22.9,52.9,27.0,104230,0.002868655857238799,0.832706514439221,0.09412836995106975,0.06899165307493044,0.0022834116856950974,0.3611724071764367,0.0,0.0,0.0,0.0,0.0,0.007128465892737215,0.009344718411205986,0.07591864146598867,0.23259138443826155,0.1924014199366785
New Jersey,2013,55.569095783573,0.035894239847490836,0.1790430270929096,0.07481896884240666,0.09099342594361466,0.10958393448878267,0.06990974724027416,0.10308963442840652,0.15895410444260313,0.12820496395830516,0.0493036016825947,29.8,24.9,54.7,30.1,102575,0.0038703387765049962,0.831732878381672,0.09192298318303681,0.07250304655130392,0.0022032659029978066,0.35593468194004385,0.0,0.0,0.0,0.0,0.0,0.00669753838654643,0.009310260784791616,0.07658786253960517,0.23304898854496708,0.19162563977577382
New Jersey,2014,53.240404627075165,0.03217553136153391,0.18277206270706295,0.07168741797506442,0.09532522886957635,0.1167383634624926,0.07030287207311023,0.10063621841039676,0.15604406239496807,0.12486233314927737,0.04937613534514492,30.1,25.3,55.400000000000006,26.4,103305,0.0051013987706306566,0.8202991142732685,0.10525143991094332,0.06807027733410774,0.003755868544600939,0.35473597599341755,0.0,0.0,0.0,0.0,0.0,0.00011616088282270945,0.009244470257973961,0.0778858719326267,0.2332510527080006,0.17749382895310004
New Jersey,2015,37.81744838887973,0.03104600444531191,0.1820169038735952,0.07285301537077919,0.09600502598218504,0.12280002452551433,0.07135163930710677,0.0994121244202819,0.15138610989253604,0.12426631062213263,0.04933049966239955,32.0,23.7,55.7,29.4,103127,0.0060701853054971056,0.811000029090345,0.11216267320876201,0.06709203215452791,0.007805909218730304,0.35116894702648194,0.0,0.0,0.0,0.0,0.0,0.00017454206948713723,0.00831983864555354,0.07490763815489639,0.2256925926285066,0.1565933266748766
New Jersey,2016,41.89114148489483,0.03201687518533051,0.1831270111792362,0.06836312100072985,0.1021197317462552,0.13509670633363585,0.06773773973156653,0.09528621520404078,0.14737132696145824,0.12352771446172033,0.04574980356213976,29.8,25.6,55.400000000000006,32.3,102647,0.0019679094371973854,0.8047775385544633,0.10969633793486415,0.0739719621615829,0.009518057030405175,0.34588443890225723,0.33759388973861876,0.09744074351905073,0.021461903416563562,0.014671641645639912,0.01869513965337516,0.00016561614075423538,0.009021208608142468,0.07628084600621547,0.218360010521496,0.13609749919627462
New Jersey,2017,43.45679012345679,0.028011085398972405,0.18658493708078314,0.06292823841640688,0.10451887576505628,0.14604339618560938,0.06488937772848187,0.09103843741600215,0.14434796041635128,0.12546929115856015,0.046083004550945564,30.1,25.2,55.3,31.5,101250,0.0018864197530864197,0.7961283950617284,0.11567407407407407,0.07830123456790124,0.008839506172839505,0.3391604938271605,0.3392493827160494,0.09895308641975309,0.021293827160493828,0.014706172839506173,0.014953086419753086,0.00010864197530864197,0.008750617283950617,0.07776790123456791,0.21715555555555555,0.13025185185185184
New Jersey,2018,34.57712180038134,0.026973654551406063,0.18434206451410573,0.0635205896707652,0.11013584831325231,0.1565597540490373,0.06165005988047426,0.08783220922688526,0.14220877606662707,0.12275521724557659,0.04301936756026759,29.4,25.5,54.9,30.8,101223,0.0013929640496725053,0.7868765004001067,0.11938986198788813,0.08434841883761596,0.007962617191744958,0.33790739258864094,0.3460478349782164,0.09729014156861583,0.02194165357675627,0.015194175236853284,0.01621173053555022,0.00021734190845953982,0.008061408968317477,0.07386661134327178,0.21583039427798031,0.12267962814775298
