State,Year,Maternal_Mortality_Rate,"$10,000 to $14,999","$100,000 to $149,999","$15,000 to $24,999","$150,000 to $199,999","$200,000 or more","$25,000 to $34,999","$35,000 to $49,999","$50,000 to $74,999","$75,000 to $99,999","Less than $10,000",Percent_Overweight,Percent_Obese,Percent_Overweight_or_Obese,Percent_No_Activity,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
New Jersey,2012,34.539000287825004,0.03485024707064745,0.18019319468927725,0.0719434977945106,0.09422709162552147,0.0970602282063349,0.07580933584059855,0.10314364496007786,0.1600027967440117,0.13151701178122183,0.05009811037816366,30.0,22.9,52.9,27.0,104230,0.014237743451981196,0.06639163388659695,0.0008346925069557709,0.024848891873740765,0.0,0.9955387124628226,0.003223640026863667,0.832706514439221,0.09412836995106975,0.06899165307493044,0.0022834116856950974,0.6063513383862612,0.38345965652883046,0.6388275928235633,0.3611724071764367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007128465892737215,0.009344718411205986,0.043250503693754196,0.037091048642425406,0.604144680034539,0.23259138443826155,0.06266909718890915,0.003098915859157632
New Jersey,2013,55.569095783573,0.035894239847490836,0.1790430270929096,0.07481896884240666,0.09099342594361466,0.10958393448878267,0.06990974724027416,0.10308963442840652,0.15895410444260313,0.12820496395830516,0.0493036016825947,29.8,24.9,54.7,30.1,102575,0.014730684864733123,0.06476236899829393,0.0009846453814282233,0.026517182549354132,0.0,0.9953789909822082,0.0034023884962222765,0.831732878381672,0.09192298318303681,0.07250304655130392,0.0022032659029978066,0.610909090909091,0.3811650012186205,0.6440653180599561,0.35593468194004385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00669753838654643,0.009495491104070192,0.04446502559103095,0.03596392883256154,0.5999512551791372,0.23304898854496708,0.06654642944187181,0.0030806726785279066
New Jersey,2014,53.240404627075165,0.03217553136153391,0.18277206270706295,0.07168741797506442,0.09532522886957635,0.1167383634624926,0.07030287207311023,0.10063621841039676,0.15604406239496807,0.12486233314927737,0.04937613534514492,30.1,25.3,55.400000000000006,26.4,103305,0.015730119548908572,0.0707806979333043,0.0010067276511301485,0.027617249891099174,0.0,0.9950728425536034,0.003688108029621025,0.8202991142732685,0.10525143991094332,0.06807027733410774,0.003755868544600939,0.6210832002323218,0.37116306083926237,0.6452640240065824,0.35473597599341755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006408208702386138,0.009428391655776584,0.04352161076424181,0.0360873142635884,0.5974928609457432,0.2332510527080006,0.07023861381346498,0.0030782633948018005
New Jersey,2015,37.81744838887973,0.03104600444531191,0.1820169038735952,0.07285301537077919,0.09600502598218504,0.12280002452551433,0.07135163930710677,0.0994121244202819,0.15138610989253604,0.12426631062213263,0.04933049966239955,32.0,23.7,55.7,29.4,103127,0.016533012693087164,0.07654639425174785,0.001435123682449795,0.03885500402416438,0.0,0.9950740349278074,0.0038205319654406704,0.811000029090345,0.11216267320876201,0.06709203215452791,0.007805909218730304,0.6294568832604459,0.3672559077642131,0.6488310529735181,0.35116894702648194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006302908064813289,0.009260426464456448,0.04518700243389219,0.03659565390246977,0.6036149601947114,0.2256925926285066,0.06964228572536775,0.0031223636874921214
New Jersey,2016,41.89114148489483,0.03201687518533051,0.1831270111792362,0.06836312100072985,0.1021197317462552,0.13509670633363585,0.06773773973156653,0.09528621520404078,0.14737132696145824,0.12352771446172033,0.04574980356213976,29.8,25.6,55.400000000000006,32.3,102647,0.017233820764367202,0.08336337155494072,0.0015002873927148382,0.046830399329741736,0.03850088166239637,0.9948853838884721,0.003935818874394771,0.8047775385544633,0.10969633793486415,0.0739719621615829,0.009518057030405175,0.6374272993852719,0.362056367940612,0.6541155610977427,0.34588443890225723,0.01586018100869972,0.0423197950256705,0.3708827340302201,0.33759388973861876,0.09744074351905073,0.04736621625571132,0.029002308883844634,0.021461903416563562,0.014671641645639912,0.004627509815191871,0.01869513965337516,0.0,0.006001149570859353,0.00930373026001734,0.04409286194433349,0.039017214336512514,0.6130427581906924,0.218360010521496,0.0667627889758103,0.0027959901409685623
New Jersey,2017,43.45679012345679,0.028011085398972405,0.18658493708078314,0.06292823841640688,0.10451887576505628,0.14604339618560938,0.06488937772848187,0.09103843741600215,0.14434796041635128,0.12546929115856015,0.046083004550945564,30.1,25.2,55.3,31.5,101250,0.017303703703703703,0.08829629629629629,0.0012345679012345679,0.04768395061728395,0.036444444444444446,0.9949234567901235,0.003920987654320988,0.7961283950617284,0.11567407407407407,0.07830123456790124,0.008839506172839505,0.6403851851851852,0.35921975308641974,0.6606814814814815,0.3391604938271605,0.015960493827160496,0.039377777777777775,0.3732543209876543,0.3392493827160494,0.09895308641975309,0.04828641975308642,0.028641975308641977,0.021293827160493828,0.014706172839506173,0.005274074074074074,0.014953086419753086,0.0,0.006103703703703704,0.008474074074074075,0.043022222222222226,0.037096296296296294,0.616158024691358,0.21715555555555555,0.06906666666666667,0.0024790123456790124
New Jersey,2018,34.57712180038134,0.026973654551406063,0.18434206451410573,0.0635205896707652,0.11013584831325231,0.1565597540490373,0.06165005988047426,0.08783220922688526,0.14220877606662707,0.12275521724557659,0.04301936756026759,29.4,25.5,54.9,30.8,101223,0.020173280776108197,0.09391146280983571,0.0013732056943580016,0.05465161079991702,0.0319591397212096,0.9939835808067337,0.004376475702162552,0.7868765004001067,0.11938986198788813,0.08434841883761596,0.007962617191744958,0.6505339695523744,0.34908074251899274,0.6619147822135285,0.33790739258864094,0.016616776819497546,0.033638599922942415,0.3729883524495421,0.3460478349782164,0.09729014156861583,0.04595793446153542,0.028679252739002004,0.02194165357675627,0.015194175236853284,0.0053545142902304815,0.01621173053555022,0.0,0.00572992304120605,0.009148118510615177,0.04322140225047667,0.036799936773262994,0.6180117167047015,0.21583039427798031,0.06878871402744435,0.002124023196309139
New Jersey,2019,36.15002259376412,0.02479650766608847,0.18919729402617066,0.05476705010964211,0.11209077776905339,0.17055807463867376,0.05882991862491112,0.08499353943469112,0.1430818310359805,0.12127598197619391,0.040134752574365676,,,,,99585,0.02118792990912286,0.0943917256614952,0.0014058342119797158,0.06031028769392981,0.02751418386303158,0.9933825375307527,0.0041672942712255865,0.7822864889290556,0.1192950745594216,0.08953155595722247,0.007310337902294522,0.6590249535572626,0.33693829391976704,0.6643369985439574,0.33553245970778733,0.020314304363106894,0.029924185369282524,0.37241552442636944,0.34865692624391226,0.09713310237485565,0.04709544610132048,0.028427976100818396,0.022242305568107648,0.015534468042375859,0.005673545212632424,0.012511924486619471,0.0,0.005794045287944972,0.00889692222724306,0.042486318220615556,0.03813827383642115,0.6273836421147764,0.20841492192599287,0.06499974895817644,0.0023196264497665313
New York,2011,26.52168147460549,0.0498394821565198,0.14459198118773514,0.0980773201324,0.0640590977459553,0.07106193734816245,0.08765514663221491,0.11772959740626787,0.16917659516566474,0.12389384970230749,0.07388056204673903,30.4,23.7,54.099999999999994,28.4,241312,0.01408549927065376,0.05689315077575918,0.0010442912080625912,0.030102108473677232,0.05988098395438271,0.9887241413605623,0.00882674711576714,0.853695630552977,0.03893714361490518,0.10121751094019361,0.0056648654024665165,0.6541821376475269,0.34157024930380586,0.5885492640233391,0.41145073597666093,0.006700868585068294,0.03216168280068956,0.3241488197851744,0.35889636652963797,0.12139056491181541,0.05188303938469699,0.029720859302479776,0.020338814480838085,0.01631912213234319,0.0084537859700305,0.028958360960084868,0.0,0.006564116164964859,0.009154124121469301,0.04128265482031561,0.03444503381514388,0.5705352406842594,0.25007044821641694,0.08101959289218937,0.0051468638111656275
New York,2012,24.074781251556562,0.048396675864570006,0.14957446364286445,0.09496154377718607,0.06516639626691757,0.07352649157290048,0.08524167700948544,0.11672815622773855,0.17060856850622463,0.1228468157621154,0.07276953113387023,30.6,22.9,53.5,27.6,240916,0.014419963804811635,0.059987713559912996,0.0011497783459795115,0.029342177356422985,0.05892925334971525,0.9885852330272792,0.009036344618041143,0.8505080609008949,0.04284065815470953,0.10007222434375466,0.0059149247040462235,0.6552989423699547,0.34162529678394127,0.5916917099736008,0.40830829002639923,0.0063590629098939045,0.03514502980291886,0.3243495658237726,0.3620224476581049,0.11542197280379883,0.05086005080609009,0.028474655066496206,0.01991565524913248,0.01635839877799731,0.008758239386342128,0.031313818924438394,0.0,0.00667452556077637,0.009044646266748576,0.04093542977635358,0.03394129074034103,0.5801399657972073,0.2425990801773232,0.0803101495957097,0.004404024639293363
New York,2013,26.584521900582324,0.04747942568070566,0.1511845647995872,0.09209293761841386,0.0683757852110395,0.0817120697748162,0.08733456156043184,0.11490466086043331,0.1641843181691612,0.12149986531932958,0.07135069369069362,28.6,26.1,54.7,28.4,236980,0.014672124229892818,0.06044813908346696,0.003304076293358089,0.031618702000168794,0.055958308718035275,0.9879019326525446,0.009334121022871128,0.8441134272934425,0.04735842687146594,0.10118153430669255,0.006764283905814837,0.654802093003629,0.34229470841421217,0.5982023799476749,0.4017976200523251,0.0060131656679888595,0.039020170478521396,0.33665288209975525,0.35621149464089796,0.10833403662756351,0.04699552704869609,0.02760570512279517,0.021162123385939743,0.01847835260359524,0.009211747826820828,0.029255633386783695,0.0,0.006266351590851549,0.00848594818128112,0.040387374461979916,0.0334458604101612,0.572411173938729,0.24736264663684698,0.08480462486285763,0.004806312769010043
New York,2014,25.54727712094751,0.04647166830832794,0.15227390519511813,0.09034384701126053,0.0703811895209872,0.08519886647868588,0.08338072309190343,0.11516616007677057,0.16305041802473624,0.12287190673672967,0.07135209477388053,28.0,26.2,54.2,26.8,238773,0.016057091882247992,0.06758720625866409,0.0030447328634309575,0.03670431748983344,0.05341056149564649,0.9871216594841126,0.009737281853475896,0.838344368919434,0.051249513135907324,0.10314817839537971,0.006612975503930511,0.658244441373187,0.3375004711587994,0.6035648921779263,0.3964351078220737,0.005846557190302086,0.06468486805459579,0.40638598166459355,0.29424599933828366,0.08746801355262111,0.04059504215300725,0.025094964673560243,0.02026611048987951,0.01619948654161065,0.0066632324425290965,0.032453418100036435,0.0,0.005942882989282708,0.008606500735007728,0.04045264749364459,0.033140262927550436,0.5723343929171221,0.24647677920032834,0.08663039790931136,0.004883299200495869
New York,2015,26.97303539367988,0.04484649307594156,0.15763626181929521,0.08727551942708921,0.07561335898331123,0.0899595634374216,0.0816722895862304,0.11068518136135652,0.1624912254480646,0.12162268056341206,0.06871389851008945,29.1,24.3,53.400000000000006,31.7,237274,0.0166137039877947,0.07563829159537075,0.0029965356507666244,0.060339523083017946,0.04947444726350127,0.9869096487605047,0.009824085234791844,0.8255856098856175,0.05951768841086676,0.1066488532245421,0.007653598792956666,0.6595160025961546,0.3372978075979669,0.6049546094388766,0.3950453905611234,0.005150163945480752,0.061692389389482204,0.41613493260955686,0.2994091219434072,0.08256699006212227,0.03760209715350186,0.022821716665121335,0.01946273085125214,0.016074243279921106,0.006498815715164747,0.032506722186164516,0.0,0.006005714911874036,0.008681945767340712,0.038516651634818815,0.03310940094574205,0.5736743174557685,0.2464661109097499,0.08751485624215043,0.00465284860540978
New York,2016,27.744223866008202,0.04393635947410196,0.15957759581145733,0.08275195791796223,0.07891701923146942,0.10024134911561455,0.0804179986455686,0.10783271862051891,0.15631434231797098,0.12310943951298725,0.06627662668302664,29.6,25.2,54.8,28.5,234283,0.018656923464357208,0.08323267159802461,0.0031671098628581673,0.06358549275875756,0.047562136390604526,0.9868449695453789,0.009945237170430632,0.822483919021013,0.06221535493399009,0.10733599962438589,0.007388500232624646,0.6608289974091163,0.3371947601831972,0.6152516401104647,0.3847483598895353,0.005271402534541559,0.06676540764801543,0.423483564748616,0.29970591122702034,0.08084240000341468,0.03561077841755484,0.022370381120269078,0.020586214108578086,0.016795926294268043,0.006957397677168211,0.021529517720022366,0.0,0.005651284984399209,0.00859644105632931,0.0406431537926354,0.034343080803984925,0.5797859853254398,0.239620459017513,0.08559733313983516,0.004302488870297888
New York,2017,20.022895746005215,0.0420622597070239,0.16004364522112272,0.08042669640548729,0.08312912867309537,0.10926771801972632,0.07593584940412083,0.10624619054136922,0.15634582221256219,0.12197804461081244,0.06474383461866523,29.0,25.3,54.3,29.7,229737,0.01937868083939461,0.08606798208386111,0.0020240535917157446,0.05740477154311234,0.04504280982166564,0.9860579706359881,0.010181207206501347,0.8257093981378707,0.06259766602680457,0.10337908129730954,0.007691403648519829,0.6577869476836556,0.3398755968781694,0.620161314894858,0.3796863369853354,0.006050396758032011,0.05975093258813339,0.4140604256171187,0.31354113616874946,0.08185446837035393,0.03599768430857894,0.022591049765601535,0.01950055933523986,0.016388304887762963,0.006816490160487862,0.023352790364634342,0.0,0.005902401441648494,0.008683842828974001,0.04120799000596334,0.033625406443019625,0.580250460308962,0.23854233318969081,0.0855587040833649,0.004405037064121147
New York,2018,29.172818005816882,0.04302167431889886,0.1656607357301273,0.07897786699773156,0.08625672596082791,0.11789035909968343,0.07382249064847182,0.10155436702334684,0.15141468442044612,0.12143222241215054,0.059738474829402435,29.6,27.3,56.900000000000006,26.2,226238,0.020535895826518977,0.08991858131702013,0.0026609146120457217,0.06284532218283401,0.04309620841768403,0.9853428690140471,0.010948647000061882,0.829785447183939,0.061563486240154175,0.10026609146120458,0.0077440571433623,0.6600305872576667,0.3380068777128511,0.6251160282534323,0.3746806460453151,0.005856664220864753,0.05549465607015621,0.4182807485921905,0.3122375551410462,0.08084406686763497,0.035414033009485583,0.022034317842272298,0.01913471653745171,0.015687019864036988,0.006789310372262838,0.028094307764389714,0.0,0.005511894553523281,0.008667863046879835,0.0405988383914285,0.034609570452355486,0.5836950468091125,0.2399729488414855,0.08104739256888763,0.004163756751739319
New York,2019,34.30547217419958,0.03895179347103999,0.16868175563371623,0.07041406331634287,0.09204134478464321,0.13420412481862268,0.06744788474031503,0.09834425346232184,0.15017559660148003,0.1211790703357358,0.05873697073658611,30.5,27.7,58.2,29.4,221539,0.02195550219148773,0.09033623876608633,0.0025097161222177584,0.06870573578466997,0.0398169171116598,0.9853660077909533,0.011095111921602969,0.8239136224321677,0.06265713937500847,0.10499280036472133,0.007732272872947878,0.6666636574147216,0.3317023187790863,0.6249057727984689,0.3748730471835659,0.007628453680841748,0.05517312978753176,0.42696319835333735,0.31177354777262695,0.07725953443863157,0.03448602729090589,0.021648558493086997,0.018145789228984514,0.016060377631026593,0.006870122190675231,0.023914525207751232,0.0,0.005637833519154641,0.008612479066891157,0.04164503766831122,0.03554227472363782,0.6005759708222932,0.2298647190788078,0.07289461449225644,0.003498255386184825
North Carolina,2011,9.137047404663216,0.05988102507190162,0.11247685658015898,0.11741466563697792,0.03807820318584535,0.03289451406737616,0.11523658992426981,0.14582795823425126,0.1868503867340552,0.11493773259478289,0.0761321569831139,29.9,30.0,59.9,28.7,120389,0.01917118673632973,0.062455872214238844,0.002865710322371645,0.05079367716319597,0.10883884740300194,0.9904476322587612,0.005581905323576075,0.8446618877139938,0.022776167257805947,0.1230594157273505,0.006030451287077723,0.6959522879997342,0.3038732774589041,0.5910174517605429,0.40898254823945707,0.013622507039679705,0.0775652260588592,0.29952902673832327,0.33546254225884425,0.12538520961217386,0.05996395019478524,0.03425562136075555,0.020259326018157806,0.012376546029952903,0.005764646271669339,0.01491830648979558,0.0,0.008505760493068304,0.010341476380732458,0.045078869331915704,0.037478507172582214,0.5943815464868053,0.21847510985222904,0.08030634028025817,0.003812640689764015
North Carolina,2012,8.345085996111191,0.05737185240677244,0.11276910438337101,0.11372724246542289,0.03560059196969903,0.03606156968745322,0.11296805493541019,0.14644791178605968,0.18635456271813547,0.12198034213014476,0.07611932367181065,30.3,29.6,59.900000000000006,27.5,119831,0.019560881574884628,0.06329747728050338,0.0027455332927205814,0.05148083551000993,0.106575093256336,0.9903113551585149,0.00504877702764727,0.8429454815531874,0.02272366916741077,0.1246171691799284,0.006050187347180613,0.6937937595446921,0.30601430347739733,0.5896721215712127,0.4103278784287872,0.01683203845415627,0.0758484866186546,0.3026428887349684,0.3365072477071876,0.12145438158740225,0.058824511186587776,0.03255418047082975,0.019168662533067402,0.012801361918034566,0.0058165249392894995,0.016448164498335156,0.0,0.008353431082107302,0.01002244828132954,0.04486318231509376,0.03689362518880757,0.5978002353314251,0.21795695604643206,0.07910307015713797,0.0036301124083083676
North Carolina,2013,12.604830170921499,0.05347264838652939,0.1122455145056893,0.11260148563923643,0.04073853635335043,0.04112256803230855,0.11213843288412091,0.14750267596542252,0.18648705193974702,0.12059519319631759,0.07349787922483227,30.3,30.2,60.5,28.0,119002,0.019638325406295693,0.06303255407472143,0.0022268533301961313,0.05417556007462059,0.10338481706189812,0.989874119762693,0.005445286633838087,0.8426244937059881,0.023369355136888457,0.12585502764659418,0.006310818305574696,0.6963328347422733,0.3035495201761315,0.5857296516024941,0.4142703483975059,0.021125695366464428,0.07557015848473135,0.29846557200719315,0.3355657888102721,0.11993916068637502,0.05761247710122519,0.0339910253609183,0.020957630964185476,0.014083796910976287,0.006983075914690509,0.014386312835078402,0.0,0.008756155358733466,0.010445202601636948,0.04342784154888153,0.03591536276701232,0.5920488731281828,0.22176097880707887,0.08272970202181476,0.003411707366262752
North Carolina,2014,28.104980367844597,0.055726121174447106,0.11855348800238334,0.10854604429951517,0.04242814738318575,0.04091671129407698,0.11195292886159934,0.1484808815321796,0.18318370986223503,0.12136453536952242,0.06897231083181302,29.7,31.1,60.8,24.5,120975,0.018673279603223805,0.061492043810704694,0.0020417441620169457,0.05492043810704691,0.09830956809258111,0.989923537921058,0.005158090514569126,0.8318495556933251,0.02880760487704071,0.1325645794585658,0.00489357305228353,0.7045091961148998,0.2953337466418682,0.590212853895433,0.40978714610456707,0.018466625335813183,0.08277743335399876,0.35184128952262866,0.29759041124199215,0.10379830543500723,0.05609423434593924,0.03332093407728869,0.02365778053316801,0.014912171936350485,0.005819384170283116,0.011506509609423435,0.0,0.00797685472205001,0.009927671006406283,0.04291795825583798,0.03604877040710891,0.5899152717503616,0.22171523041950816,0.0859764414135152,0.004447199834676586
North Carolina,2015,35.58336022773351,0.0530578105987849,0.12476394723514071,0.10838431260468176,0.0443438752372086,0.04604326600777141,0.10824214505923123,0.1448156655395537,0.18241020748265724,0.1229899526528485,0.064542699649257,29.6,31.3,60.900000000000006,27.1,120843,0.019016409721705024,0.062345357199010284,0.002681164817159455,0.05979659558269821,0.09350976059846247,0.9889277823291378,0.005453356834901483,0.8330643893316121,0.03535165462625059,0.12335840718949381,0.005544384035484058,0.7065283053217811,0.29306620987562376,0.5899803877758745,0.41001961222412553,0.022276838542571765,0.06100477479043056,0.3525897238565742,0.317163592429847,0.1073293446869078,0.055038355552245476,0.03199192340474831,0.022640947344902063,0.015358771298296136,0.005461632034954445,0.009028243257780757,0.0,0.008713785655768228,0.010368825666360484,0.04464470428572611,0.037660435441026784,0.5910230629825476,0.2171164237895451,0.08561521974793741,0.004038297625845105
North Carolina,2016,31.462423103354062,0.051128010226287456,0.12836279601188083,0.0989439420369142,0.04917615515394108,0.04991213796307749,0.102825116797159,0.13995024145574014,0.1883329849175968,0.1296140810220804,0.06314144713100152,29.0,33.3,62.3,25.2,120779,0.02181670654666788,0.06741238129144968,0.003924523302892059,0.06712259581549773,0.08925392659319915,0.9875971816292567,0.005000869356427856,0.8324874357297213,0.037374046812773745,0.12299323557903277,0.004644847200258323,0.7054537626574157,0.29433096813187726,0.5956664651967644,0.40433353480323564,0.015963039932438586,0.06865431904552943,0.3659824969572525,0.310385083499615,0.10260061765704302,0.055688488892936684,0.031238874307619704,0.02235487957343578,0.015375189395507497,0.0059861399746644695,0.00572119325379412,0.0,0.008022917891355286,0.010018297882910109,0.04759933432136381,0.03772178938391608,0.5945156028779838,0.2165939443115111,0.08116477202162628,0.003469146126396145
North Carolina,2017,29.136316337148806,0.04587526101833232,0.13897710453781026,0.09582332981625104,0.05543402455764771,0.05607225327637147,0.0971486780588354,0.1367282293573599,0.185187573138862,0.12842911704122625,0.06032239208042293,29.3,33.8,63.099999999999994,25.9,120125,0.023758584807492194,0.07469719042663892,0.004545265348595213,0.07268262226847035,0.08660145681581685,0.9846909469302809,0.005344432882414152,0.8236753381893861,0.03557127991675338,0.13084703433922998,0.004936524453694069,0.7061644120707596,0.29361914672216444,0.590576482830385,0.4092736732570239,0.017972944849115505,0.05974609781477627,0.35715296566077004,0.32564412070759624,0.1025681581685744,0.05375234131113424,0.03039334027055151,0.023250780437044746,0.016008324661810614,0.006676378772112383,0.006651404786680541,0.0,0.00776690946930281,0.01114672216441207,0.046676378772112385,0.038676378772112385,0.6063517169614985,0.2082414151925078,0.07735275754422477,0.0027804370447450572
North Carolina,2018,21.016527397145115,0.042494639531094745,0.14342925186761551,0.09224894299196634,0.05463202844970814,0.06444691627209057,0.09561728866879342,0.1373081595790473,0.18367068416881555,0.12969991431295483,0.056714062732571936,30.6,33.9,64.5,27.1,118954,0.026514450964238278,0.07686164399683912,0.004564789750659919,0.07893807690367705,0.08352808648721355,0.9852632109891218,0.005245725238327421,0.8184172032886662,0.04039376565731291,0.12620004371437699,0.008103972964339156,0.70560889083175,0.29408006456277214,0.5910183768515561,0.4088303041511845,0.018889654824554028,0.05317181431477714,0.34730231854330246,0.340341644669368,0.10092136456109084,0.05315500109285942,0.03058325066832557,0.023723456125897404,0.016796408695798376,0.007095179649276191,0.0077424886931082605,0.0,0.007296938312288784,0.010003867041041075,0.04758141802713654,0.03854431124636414,0.6156077139062158,0.20705482791667368,0.07074163121879046,0.0023034114027271047
North Carolina,2019,38.74499894714677,0.039784205154821825,0.15203814837642327,0.08575599312291174,0.061993906440657665,0.06904746338748999,0.08998555212588365,0.13208940214746812,0.18102382776337425,0.1338036835840709,0.05426431874156271,29.0,37.4,66.4,27.7,118725,0.02801431880395873,0.07428932406822489,0.004144030322173089,0.07860181090755948,0.07572962728995578,0.9864139818909244,0.006030743314381975,0.8013560749631501,0.04555906506632976,0.1319351442408928,0.011134975784375658,0.7092272057275216,0.2904443040640135,0.5842914297746894,0.41559065066329753,0.02477995367445778,0.04422825858075384,0.3448389134554643,0.34633817645820175,0.09958307012002526,0.051084438829227204,0.030777005685407453,0.02377763739734681,0.018690250579069277,0.007369972625815961,0.008380711728785007,0.0,0.00790061065487471,0.010351652979574646,0.04713413350178985,0.04072436302379448,0.6360160033691303,0.19605811749842073,0.059372499473573384,0.0017266793009054538
Ohio,2011,25.37739816412651,0.05549762756803923,0.1178814335063683,0.10997858774716956,0.037863860728872586,0.02999891039506293,0.10953748499564069,0.14421483086067913,0.19564676969585756,0.12374746702518415,0.07637131952941194,29.9,27.6,57.5,28.6,137918,0.021244507605968764,0.06881625313592135,0.008244029060746241,0.05447439783059499,0.17414695688742587,0.9850635885091141,0.009331631839208805,0.7811163154918139,0.13657390623413912,0.06938180658072188,0.007250685189750431,0.684747458634841,0.3106556069548572,0.5659739845415391,0.4340260154584608,0.009498397598573065,0.03771806435708174,0.3113081686219348,0.3433779492162009,0.11319044649719398,0.05152336895836657,0.031105439464029352,0.021607041865456287,0.014711640250003625,0.006293594744703374,0.058832059629635,0.0,0.007837990690120216,0.010049449672994098,0.045302281065560696,0.03825461506112328,0.6319407183978886,0.20714482518598007,0.05332153888542467,0.0032845603909569454
Ohio,2012,28.162301509932625,0.05353708451797204,0.12031472224008874,0.10989906473480596,0.038881770455384324,0.034784008104783576,0.10384156101775599,0.1449101925322013,0.19317495093084824,0.12666081831234144,0.07403755027792137,29.5,29.7,59.2,27.1,138483,0.021020630691131765,0.07296924532253056,0.008614775820858877,0.058851989052807925,0.16965981383996592,0.9845901663020009,0.0103117350144061,0.7764274315258912,0.1372298404858358,0.07249265252774709,0.007322198392582483,0.6896442162575912,0.3086010557252515,0.561541849902154,0.43845815009784594,0.011156604059704079,0.036899836080963005,0.29779828571015937,0.3501296187979752,0.11307525111385514,0.052923463529819546,0.032393867839373786,0.022667042164020133,0.01582865766917239,0.007473841554559043,0.05884476794985666,0.0,0.007950434349342518,0.011185488471509138,0.04552183300477315,0.038979513730927264,0.6309510914697111,0.20635023793534224,0.05251908176454872,0.0029750944159210877
Ohio,2013,21.592675764380722,0.048938809617860506,0.12785183885166201,0.10567530301086471,0.042462373859755674,0.037815201135805644,0.10535728240949549,0.14253341950206883,0.18918304979534037,0.12668359990785671,0.07335144726045745,28.7,30.8,59.5,29.6,138936,0.023629584844820636,0.0766899867564922,0.008061265618702136,0.06277710600564289,0.16575977428456268,0.9841437784303564,0.01079633788219036,0.7759975816203144,0.1408058386595267,0.06797374330627051,0.007823746185293948,0.6891878274889157,0.3104307019059135,0.5625467841308228,0.4374532158691772,0.01328669315368227,0.03201474059998848,0.2958772384407209,0.35473167501583464,0.11711867334600104,0.05541400356998906,0.03474981286347671,0.023039385040594232,0.01599297518281799,0.008010882708585248,0.0484971497667991,0.0,0.007809351068117695,0.009702308976795072,0.04572608971037024,0.038643692059653366,0.6349038406172626,0.2018771232797835,0.052866067829792134,0.0035411988253584385
Ohio,2014,15.774340883506493,0.048572397479316166,0.13162861636676723,0.10375745844301816,0.045115061354276384,0.039481579369453526,0.10065013364994953,0.1399425368541474,0.19082773694558253,0.12792985036041338,0.07146572470634519,29.2,32.5,61.7,26.0,139467,0.02594162059842113,0.07722256877971133,0.00661088286117863,0.0674998386715137,0.1620024808736117,0.9841826381868112,0.01066202040626098,0.7721683265575369,0.14316648382771552,0.06974409716993984,0.0075430030042949224,0.6944796977062674,0.305434260434368,0.5653452071099256,0.43465479289007436,0.018563531157908323,0.034846953042655254,0.3828217427778614,0.31200212236586433,0.09931381617156747,0.05167530670337786,0.03196455075394179,0.025174414019086953,0.01739479590153943,0.007213175876730696,0.018835997045896162,0.0,0.006955050298636954,0.01051861730732001,0.046211648633726975,0.03826711695239734,0.6395132898821944,0.19915105365426947,0.05509547061311995,0.0029397635282898465
Ohio,2015,29.44048713235294,0.045819442479427895,0.13897872101708394,0.09785999995060507,0.04918359001643793,0.04266160697936244,0.10010764566476578,0.13738053042392492,0.18938765811228808,0.13134791001231697,0.06619308689732452,33.0,28.4,61.4,28.1,139264,0.027322208180147058,0.08049460018382353,0.002900965073529412,0.07122443704044118,0.15186982996323528,0.9836928423713235,0.010562672334558824,0.7595286649816176,0.1500531364889706,0.07428337545955882,0.008386948529411764,0.6956930721507353,0.3039766199448529,0.5668299057904411,0.4331700942095588,0.01581887637867647,0.032729204963235295,0.38703469669117646,0.31945082720588236,0.09690228630514706,0.049481560202205885,0.0316162109375,0.024694106158088234,0.01718319163602941,0.00651999080882353,0.018439797794117647,0.0,0.006778492647058824,0.009880514705882353,0.045790728400735295,0.03970875459558824,0.6370777803308824,0.20097799862132354,0.0555419921875,0.003037396599264706
